Position,Vin,Ifbk,Speed,DBG_0,DBG_1,DBG_2,DBG_3,DBG_4,DBG_5
415008,-5253,-21,-43,0.5,10,0,0,0,0
414756,-5253,-19,-45,0.5,10,0,0,0,0
414495,-5253,-20,-44,0.5,10,0,0,0,0
414243,-5253,-19,-43,0.5,10,0,0,0,0
413991,-5253,-21,-44,0.5,10,0,0,0,0
413730,-5253,-19,-43,0.5,10,0,0,0,0
413478,-5253,-20,-46,0.5,10,0,0,0,0
413226,-5253,-18,-44,0.5,10,0,0,0,0
412965,-5253,-20,-43,0.5,10,0,0,0,0
412704,-5253,-21,-43,0.5,10,0,0,0,0
412452,-5253,-27,-44,0.5,10,0,0,0,0
412200,-5253,-21,-45,0.5,10,0,0,0,0
411939,-5253,-20,-43,0.5,10,0,0,0,0
411687,-5253,-15,-44,0.5,10,0,0,0,0
411426,-5253,-24,-43,0.5,10,0,0,0,0
411174,-5253,-20,-45,0.5,10,0,0,0,0
410913,-5253,-22,-44,0.5,10,0,0,0,0
410661,-5253,-17,-43,0.5,10,0,0,0,0
410409,-5253,-18,-44,0.5,10,0,0,0,0
410148,-5253,-20,-42,0.5,10,0,0,0,0
409896,-5253,-27,-44,0.5,10,0,0,0,0
409644,-5253,-20,-46,0.5,10,0,0,0,0
409383,-5253,-22,-43,0.5,10,0,0,0,0
409131,-5253,-26,-45,0.5,10,0,0,0,0
408870,-5253,-24,-42,0.5,10,0,0,0,0
408618,-5253,-20,-45,0.5,10,0,0,0,0
408366,-5253,-23,-45,0.5,10,0,0,0,0
408105,-5253,-18,-45,0.5,10,0,0,0,0
407853,-5253,-23,-44,0.5,10,0,0,0,0
407592,-5253,-20,-48,0.5,10,0,0,0,0
407331,-5253,-24,-42,0.5,10,0,0,0,0
407079,-5253,-15,-46,0.5,10,0,0,0,0
406827,-5253,-24,-45,0.5,10,0,0,0,0
406575,-5253,-29,-45,0.5,10,0,0,0,0
406323,-5253,-28,-42,0.5,10,0,0,0,0
406062,-5253,-21,-46,0.5,10,0,0,0,0
405810,-5253,-27,-44,0.5,10,0,0,0,0
405549,-5253,-19,-45,0.5,10,0,0,0,0
405297,-5253,-22,-42,0.5,10,0,0,0,0
405036,-5253,-27,-44,0.5,10,0,0,0,0
404784,-5253,-25,-45,0.5,10,0,0,0,0
404523,-5253,-16,-44,0.5,10,0,0,0,0
404271,-5253,-21,-44,0.5,10,0,0,0,0
404010,-5253,-22,-45,0.5,10,0,0,0,0
403758,-5253,-23,-43,0.5,10,0,0,0,0
403497,-5253,-21,-46,0.5,10,0,0,0,0
403254,-1190,72,-41,0.5,10,0,0,0,0
403074,-1190,33,-30,0.5,10,0,0,0,0
402948,-1190,8,-23,0.5,10,0,0,0,0
402858,-1190,0,-8,0.5,10,0,0,0,0
402777,-1190,-3,-13,0.5,10,0,0,0,0
402723,-1190,-6,-6,0.5,10,0,0,0,0
402678,-1190,-8,-4,0.5,10,0,0,0,0
402642,-1190,-11,-2,0.5,10,0,0,0,0
402606,-1190,-18,-7,0.5,10,0,0,0,0
402588,-1190,-16,0,0.5,10,0,0,0,0
402561,-1190,-20,-3,0.5,10,0,0,0,0
402543,-1190,-22,0,0.5,10,0,0,0,0
402525,-1190,-21,-1,0.5,10,0,0,0,0
402507,-1190,-20,-4,0.5,10,0,0,0,0
402498,-1190,-20,0,0.5,10,0,0,0,0
402480,-1190,-24,0,0.5,10,0,0,0,0
402471,-1190,-22,0,0.5,10,0,0,0,0
402462,-1190,-22,0,0.5,10,0,0,0,0
402444,-1190,-23,-8,0.5,10,0,0,0,0
402444,-1190,-23,0,0.5,10,0,0,0,0
402435,-1190,-23,0,0.5,10,0,0,0,0
402426,-1190,-20,0,0.5,10,0,0,0,0
402417,-1190,-24,0,0.5,10,0,0,0,0
402408,-1190,-26,0,0.5,10,0,0,0,0
402399,-1190,-22,0,0.5,10,0,0,0,0
402390,-1190,-26,0,0.5,10,0,0,0,0
402372,-1190,-21,-2,0.5,10,0,0,0,0
402354,-1190,-15,-8,0.5,10,0,0,0,0
402336,-1190,-17,-3,0.5,10,0,0,0,0
402318,-1190,-17,-5,0.5,10,0,0,0,0
402300,-1190,-16,0,0.5,10,0,0,0,0
402273,-1190,-16,-8,0.5,10,0,0,0,0
402255,-1190,-15,0,0.5,10,0,0,0,0
402228,-1190,-16,-2,0.5,10,0,0,0,0
402201,-1190,-17,-14,0.5,10,0,0,0,0
402183,-1190,-21,0,0.5,10,0,0,0,0
402156,-1190,-15,-1,0.5,10,0,0,0,0
402129,-1190,-20,-1,0.5,10,0,0,0,0
402102,-1190,-15,-4,0.5,10,0,0,0,0
402084,-1190,-17,0,0.5,10,0,0,0,0
402066,-1190,-20,0,0.5,10,0,0,0,0
402048,-1190,-17,0,0.5,10,0,0,0,0
402030,-1190,-20,0,0.5,10,0,0,0,0
402012,-1190,-24,-1,0.5,10,0,0,0,0
402003,-1190,-24,0,0.5,10,0,0,0,0
401985,-1190,-26,-1,0.5,10,0,0,0,0
401976,-1190,-28,0,0.5,10,0,0,0,0
401967,-1190,-28,0,0.5,10,0,0,0,0
401958,-1190,-24,0,0.5,10,0,0,0,0
401949,-1190,-28,0,0.5,10,0,0,0,0
401940,-1190,-27,0,0.5,10,0,0,0,0
401931,-1190,-29,-3,0.5,10,0,0,0,0
401931,-1190,-29,0,0.5,10,0,0,0,0
401922,-1190,-29,0,0.5,10,0,0,0,0
401922,-1190,-29,0,0.5,10,0,0,0,0
401913,-1190,-29,0,0.5,10,0,0,0,0
401913,-1190,-28,0,0.5,10,0,0,0,0
401904,-1190,-29,-2,0.5,10,0,0,0,0
401904,-1190,-29,0,0.5,10,0,0,0,0
401904,-1190,-30,0,0.5,10,0,0,0,0
401895,-1190,-32,0,0.5,10,0,0,0,0
401886,-1190,-32,-7,0.5,10,0,0,0,0
401886,-1190,-29,0,0.5,10,0,0,0,0
401877,-1190,-27,-1,0.5,10,0,0,0,0
401877,-1190,-26,0,0.5,10,0,0,0,0
401868,-1190,-28,0,0.5,10,0,0,0,0
401859,-1190,-26,0,0.5,10,0,0,0,0
401850,-1190,-25,0,0.5,10,0,0,0,0
401841,-1190,-24,0,0.5,10,0,0,0,0
401832,-1190,-26,0,0.5,10,0,0,0,0
401814,-1190,-24,-1,0.5,10,0,0,0,0
401805,-1190,-27,0,0.5,10,0,0,0,0
401787,-1190,-26,-5,0.5,10,0,0,0,0
401778,-1190,-22,0,0.5,10,0,0,0,0
401760,-1190,-19,-3,0.5,10,0,0,0,0
401751,-1190,-22,0,0.5,10,0,0,0,0
401742,-1190,-23,0,0.5,10,0,0,0,0
401724,-1190,-22,-5,0.5,10,0,0,0,0
401715,-1190,-25,0,0.5,10,0,0,0,0
401697,-1190,-19,-16,0.5,10,0,0,0,0
401688,-1190,-24,0,0.5,10,0,0,0,0
401670,-1190,-21,0,0.5,10,0,0,0,0
401652,-1190,-21,0,0.5,10,0,0,0,0
401634,-1190,-21,0,0.5,10,0,0,0,0
401616,-1190,-20,0,0.5,10,0,0,0,0
401598,-1190,-26,0,0.5,10,0,0,0,0
401571,-1190,-21,-14,0.5,10,0,0,0,0
401553,-1190,-22,-4,0.5,10,0,0,0,0
401535,-1190,-20,0,0.5,10,0,0,0,0
401517,-1190,-21,0,0.5,10,0,0,0,0
401490,-1190,-19,-12,0.5,10,0,0,0,0
401472,-1190,-22,-16,0.5,10,0,0,0,0
401463,-1190,-22,0,0.5,10,0,0,0,0
401445,-1190,-21,0,0.5,10,0,0,0,0
401427,-1190,-26,-4,0.5,10,0,0,0,0
401418,-1190,-21,-1,0.5,10,0,0,0,0
401409,-1190,-27,0,0.5,10,0,0,0,0
401409,-1190,-24,0,0.5,10,0,0,0,0
401400,-1190,-25,0,0.5,10,0,0,0,0
401391,-1190,-25,0,0.5,10,0,0,0,0
401409,7686,237,19,0.5,10,0,0,0,0
401607,7686,114,45,0.5,10,0,0,0,0
401904,7686,59,57,0.5,10,0,0,0,0
402255,7686,26,64,0.5,10,0,0,0,0
402624,7686,29,65,0.5,10,0,0,0,0
403002,7686,11,65,0.5,10,0,0,0,0
403389,7686,20,66,0.5,10,0,0,0,0
403776,7686,5,69,0.5,10,0,0,0,0
404163,7686,13,67,0.5,10,0,0,0,0
404550,7686,6,66,0.5,10,0,0,0,0
404937,7686,16,68,0.5,10,0,0,0,0
405324,7686,12,69,0.5,10,0,0,0,0
405720,7686,16,66,0.5,10,0,0,0,0
406107,7686,12,69,0.5,10,0,0,0,0
406494,7686,17,67,0.5,10,0,0,0,0
406881,7686,6,67,0.5,10,0,0,0,0
407268,7686,12,68,0.5,10,0,0,0,0
407664,7686,13,65,0.5,10,0,0,0,0
408051,7686,9,65,0.5,10,0,0,0,0
408429,7686,8,66,0.5,10,0,0,0,0
408816,7686,17,68,0.5,10,0,0,0,0
409212,7686,9,67,0.5,10,0,0,0,0
409599,7686,10,68,0.5,10,0,0,0,0
409986,7686,9,67,0.5,10,0,0,0,0
410373,7686,20,67,0.5,10,0,0,0,0
410760,7686,13,69,0.5,10,0,0,0,0
411147,7686,12,68,0.5,10,0,0,0,0
411534,7686,11,66,0.5,10,0,0,0,0
411921,7686,19,68,0.5,10,0,0,0,0
412308,7686,19,66,0.5,10,0,0,0,0
412695,7686,9,69,0.5,10,0,0,0,0
413082,7686,14,67,0.5,10,0,0,0,0
413469,7686,14,66,0.5,10,0,0,0,0
413856,7686,9,67,0.5,10,0,0,0,0
414243,7686,11,68,0.5,10,0,0,0,0
414630,7686,16,67,0.5,10,0,0,0,0
415017,7686,17,67,0.5,10,0,0,0,0
415404,7686,15,65,0.5,10,0,0,0,0
415791,7686,10,68,0.5,10,0,0,0,0
416178,7686,13,67,0.5,10,0,0,0,0
416574,7686,18,68,0.5,10,0,0,0,0
416961,7686,12,67,0.5,10,0,0,0,0
417348,7686,14,67,0.5,10,0,0,0,0
417735,7686,15,67,0.5,10,0,0,0,0
418122,7686,5,66,0.5,10,0,0,0,0
418509,7686,16,68,0.5,10,0,0,0,0
418896,7686,13,67,0.5,10,0,0,0,0
419283,7686,18,66,0.5,10,0,0,0,0
419670,7686,15,67,0.5,10,0,0,0,0
420057,7686,14,68,0.5,10,0,0,0,0
420453,7686,12,66,0.5,10,0,0,0,0
420840,7686,14,66,0.5,10,0,0,0,0
421227,7686,12,65,0.5,10,0,0,0,0
421614,7686,18,66,0.5,10,0,0,0,0
422001,7686,11,67,0.5,10,0,0,0,0
422388,7686,11,67,0.5,10,0,0,0,0
422775,7686,12,66,0.5,10,0,0,0,0
423162,7686,19,68,0.5,10,0,0,0,0
423549,7686,9,66,0.5,10,0,0,0,0
423945,7686,7,67,0.5,10,0,0,0,0
424332,7686,7,68,0.5,10,0,0,0,0
424719,7686,17,69,0.5,10,0,0,0,0
425106,7686,12,68,0.5,10,0,0,0,0
425493,7686,6,69,0.5,10,0,0,0,0
425880,7686,12,67,0.5,10,0,0,0,0
426267,7686,22,66,0.5,10,0,0,0,0
426654,7686,15,66,0.5,10,0,0,0,0
427050,7686,8,67,0.5,10,0,0,0,0
427437,7686,9,69,0.5,10,0,0,0,0
427824,7686,18,66,0.5,10,0,0,0,0
428211,7686,8,67,0.5,10,0,0,0,0
428598,7686,18,67,0.5,10,0,0,0,0
428994,7686,10,67,0.5,10,0,0,0,0
429381,7686,23,66,0.5,10,0,0,0,0
429768,7686,6,66,0.5,10,0,0,0,0
430155,7686,11,66,0.5,10,0,0,0,0
430542,7686,11,70,0.5,10,0,0,0,0
430938,7686,13,68,0.5,10,0,0,0,0
431325,7686,5,67,0.5,10,0,0,0,0
431712,7686,12,67,0.5,10,0,0,0,0
432099,7686,13,67,0.5,10,0,0,0,0
432495,7686,13,70,0.5,10,0,0,0,0
432882,7686,17,67,0.5,10,0,0,0,0
433269,7686,11,66,0.5,10,0,0,0,0
433665,7686,13,66,0.5,10,0,0,0,0
434052,7686,17,67,0.5,10,0,0,0,0
434439,7686,15,68,0.5,10,0,0,0,0
434835,7686,12,67,0.5,10,0,0,0,0
435222,7686,13,67,0.5,10,0,0,0,0
435609,7686,18,68,0.5,10,0,0,0,0
435996,7686,19,68,0.5,10,0,0,0,0
436392,7686,10,66,0.5,10,0,0,0,0
436779,7686,9,67,0.5,10,0,0,0,0
437166,7686,16,66,0.5,10,0,0,0,0
437553,7686,18,68,0.5,10,0,0,0,0
437940,7686,8,67,0.5,10,0,0,0,0
438336,7686,12,68,0.5,10,0,0,0,0
438723,7686,12,69,0.5,10,0,0,0,0
439110,7686,19,67,0.5,10,0,0,0,0
439497,7686,8,68,0.5,10,0,0,0,0
439848,-2661,-258,41,0.5,10,0,0,0,0
439965,-2661,-128,4,0.5,10,0,0,0,0
439956,-2661,-59,-5,0.5,10,0,0,0,0
439893,-2661,-43,-15,0.5,10,0,0,0,0
439803,-2661,-29,-13,0.5,10,0,0,0,0
439704,-2661,-21,-20,0.5,10,0,0,0,0
439605,-2661,-24,-22,0.5,10,0,0,0,0
439497,-2661,-18,-10,0.5,10,0,0,0,0
439407,-2661,-25,-16,0.5,10,0,0,0,0
439308,-2661,-25,-21,0.5,10,0,0,0,0
439209,-2661,-21,-22,0.5,10,0,0,0,0
439101,-2661,-21,-10,0.5,10,0,0,0,0
439002,-2661,-19,-22,0.5,10,0,0,0,0
438894,-2661,-21,-19,0.5,10,0,0,0,0
438795,-2661,-22,-17,0.5,10,0,0,0,0
438696,-2661,-22,-23,0.5,10,0,0,0,0
438588,-2661,-28,-16,0.5,10,0,0,0,0
438489,-2661,-21,-22,0.5,10,0,0,0,0
438390,-2661,-17,-12,0.5,10,0,0,0,0
438282,-2661,-19,-17,0.5,10,0,0,0,0
438183,-2661,-21,-23,0.5,10,0,0,0,0
438075,-2661,-23,-21,0.5,10,0,0,0,0
437967,-2661,-21,-19,0.5,10,0,0,0,0
437868,-2661,-19,-18,0.5,10,0,0,0,0
437769,-2661,-23,-22,0.5,10,0,0,0,0
437670,-2661,-24,-21,0.5,10,0,0,0,0
437571,-2661,-29,-20,0.5,10,0,0,0,0
437463,-2661,-23,-14,0.5,10,0,0,0,0
437364,-2661,-17,-19,0.5,10,0,0,0,0
437265,-2661,-24,-20,0.5,10,0,0,0,0
437157,-2661,-19,-16,0.5,10,0,0,0,0
437049,-2661,-26,-10,0.5,10,0,0,0,0
436950,-2661,-17,-14,0.5,10,0,0,0,0
436842,-2661,-19,-14,0.5,10,0,0,0,0
436752,-2661,-18,-10,0.5,10,0,0,0,0
436644,-2661,-16,-15,0.5,10,0,0,0,0
436545,-2661,-26,-23,0.5,10,0,0,0,0
436428,-2661,-21,-19,0.5,10,0,0,0,0
436329,-2661,-21,-19,0.5,10,0,0,0,0
436221,-2661,-18,-16,0.5,10,0,0,0,0
436122,-2661,-22,-18,0.5,10,0,0,0,0
436014,-2661,-22,-16,0.5,10,0,0,0,0
435915,-2661,-22,-16,0.5,10,0,0,0,0
435825,-2661,-21,-17,0.5,10,0,0,0,0
435726,-2661,-27,-13,0.5,10,0,0,0,0
435636,-2661,-18,-10,0.5,10,0,0,0,0
435528,-2661,-23,-22,0.5,10,0,0,0,0
435429,-2661,-22,-18,0.5,10,0,0,0,0
435321,-2661,-17,-16,0.5,10,0,0,0,0
435222,-2661,-28,-21,0.5,10,0,0,0,0
435123,-2661,-21,-22,0.5,10,0,0,0,0
435024,-2661,-24,-11,0.5,10,0,0,0,0
434916,-2661,-22,-20,0.5,10,0,0,0,0
434808,-2661,-20,-16,0.5,10,0,0,0,0
434709,-2661,-19,-17,0.5,10,0,0,0,0
434610,-2661,-20,-16,0.5,10,0,0,0,0
434502,-2661,-23,-20,0.5,10,0,0,0,0
434394,-2661,-21,-22,0.5,10,0,0,0,0
434286,-2661,-20,-14,0.5,10,0,0,0,0
434196,-2661,-23,-10,0.5,10,0,0,0,0
434097,-2661,-25,-17,0.5,10,0,0,0,0
433989,-2661,-27,-10,0.5,10,0,0,0,0
433890,-2661,-23,-21,0.5,10,0,0,0,0
433782,-2661,-21,-18,0.5,10,0,0,0,0
433683,-2661,-26,-16,0.5,10,0,0,0,0
433584,-2661,-22,-12,0.5,10,0,0,0,0
433476,-2661,-22,-14,0.5,10,0,0,0,0
433368,-2661,-21,-18,0.5,10,0,0,0,0
433260,-2661,-16,-8,0.5,10,0,0,0,0
433170,-2661,-23,-9,0.5,10,0,0,0,0
433062,-2661,-19,-17,0.5,10,0,0,0,0
432963,-2661,-22,-17,0.5,10,0,0,0,0
432846,-2661,-18,-21,0.5,10,0,0,0,0
432738,-2661,-20,-21,0.5,10,0,0,0,0
432639,-2661,-22,-20,0.5,10,0,0,0,0
432531,-2661,-21,-16,0.5,10,0,0,0,0
432432,-2661,-26,-18,0.5,10,0,0,0,0
432324,-2661,-22,-16,0.5,10,0,0,0,0
432234,-2661,-22,-18,0.5,10,0,0,0,0
432135,-2661,-27,-10,0.5,10,0,0,0,0
432036,-2661,-22,-17,0.5,10,0,0,0,0
431937,-2661,-19,-22,0.5,10,0,0,0,0
431829,-2661,-23,-11,0.5,10,0,0,0,0
431730,-2661,-20,-17,0.5,10,0,0,0,0
431631,-2661,-23,-14,0.5,10,0,0,0,0
431523,-2661,-26,-12,0.5,10,0,0,0,0
431424,-2661,-23,-21,0.5,10,0,0,0,0
431316,-2661,-22,-24,0.5,10,0,0,0,0
431217,-2661,-21,-20,0.5,10,0,0,0,0
431118,-2661,-21,-12,0.5,10,0,0,0,0
431010,-2661,-18,-22,0.5,10,0,0,0,0
430902,-2661,-20,-21,0.5,10,0,0,0,0
430794,-2661,-23,-10,0.5,10,0,0,0,0
430695,-2661,-21,-21,0.5,10,0,0,0,0
430596,-2661,-25,-21,0.5,10,0,0,0,0
430497,-2661,-23,-21,0.5,10,0,0,0,0
430398,-2661,-30,-19,0.5,10,0,0,0,0
430290,-2661,-24,-22,0.5,10,0,0,0,0
430191,-2661,-21,-19,0.5,10,0,0,0,0
430092,-2661,-29,-10,0.5,10,0,0,0,0
430020,3332,125,-1,0.5,10,0,0,0,0
430056,3332,55,15,0.5,10,0,0,0,0
430155,3332,32,19,0.5,10,0,0,0,0
430272,3332,23,24,0.5,10,0,0,0,0
430407,3332,18,28,0.5,10,0,0,0,0
430551,3332,7,24,0.5,10,0,0,0,0
430650,3332,10,23,0.5,10,0,0,0,0
430803,3332,10,22,0.5,10,0,0,0,0
430947,3332,9,23,0.5,10,0,0,0,0
431082,3332,8,25,0.5,10,0,0,0,0
431217,3332,6,24,0.5,10,0,0,0,0
431352,3332,14,24,0.5,10,0,0,0,0
431487,3332,6,21,0.5,10,0,0,0,0
431622,3332,13,21,0.5,10,0,0,0,0
431766,3332,4,19,0.5,10,0,0,0,0
431901,3332,14,27,0.5,10,0,0,0,0
432036,3332,14,20,0.5,10,0,0,0,0
432171,3332,17,27,0.5,10,0,0,0,0
432315,3332,6,22,0.5,10,0,0,0,0
432450,3332,13,23,0.5,10,0,0,0,0
432594,3332,12,25,0.5,10,0,0,0,0
432729,3332,9,20,0.5,10,0,0,0,0
432873,3332,11,27,0.5,10,0,0,0,0
433008,3332,9,24,0.5,10,0,0,0,0
433143,3332,9,21,0.5,10,0,0,0,0
433269,3332,11,27,0.5,10,0,0,0,0
433404,3332,19,20,0.5,10,0,0,0,0
433539,3332,12,27,0.5,10,0,0,0,0
433674,3332,10,22,0.5,10,0,0,0,0
433809,3332,14,28,0.5,10,0,0,0,0
433944,3332,11,25,0.5,10,0,0,0,0
434079,3332,12,24,0.5,10,0,0,0,0
434223,3332,8,27,0.5,10,0,0,0,0
434358,3332,6,27,0.5,10,0,0,0,0
434502,3332,9,23,0.5,10,0,0,0,0
434637,3332,9,28,0.5,10,0,0,0,0
434772,3332,10,21,0.5,10,0,0,0,0
434907,3332,11,24,0.5,10,0,0,0,0
435033,3332,14,17,0.5,10,0,0,0,0
435168,3332,13,25,0.5,10,0,0,0,0
435303,3332,14,27,0.5,10,0,0,0,0
435438,3332,10,25,0.5,10,0,0,0,0
435573,3332,15,26,0.5,10,0,0,0,0
435699,3332,12,21,0.5,10,0,0,0,0
435834,3332,12,23,0.5,10,0,0,0,0
435969,3332,10,20,0.5,10,0,0,0,0
436113,3332,5,26,0.5,10,0,0,0,0
436257,3332,9,21,0.5,10,0,0,0,0
436392,3332,8,24,0.5,10,0,0,0,0
436527,3332,12,23,0.5,10,0,0,0,0
436662,3332,12,25,0.5,10,0,0,0,0
436797,3332,12,21,0.5,10,0,0,0,0
436923,3332,9,23,0.5,10,0,0,0,0
437067,3332,15,21,0.5,10,0,0,0,0
437202,3332,10,20,0.5,10,0,0,0,0
437337,3332,15,24,0.5,10,0,0,0,0
437472,3332,9,23,0.5,10,0,0,0,0
437607,3332,8,21,0.5,10,0,0,0,0
437751,3332,5,26,0.5,10,0,0,0,0
437886,3332,6,22,0.5,10,0,0,0,0
438030,3332,12,25,0.5,10,0,0,0,0
438174,3332,9,25,0.5,10,0,0,0,0
438309,3332,12,26,0.5,10,0,0,0,0
438444,3332,11,25,0.5,10,0,0,0,0
438579,3332,17,27,0.5,10,0,0,0,0
438714,3332,9,22,0.5,10,0,0,0,0
438849,3332,13,27,0.5,10,0,0,0,0
438984,3332,10,23,0.5,10,0,0,0,0
439119,3332,15,24,0.5,10,0,0,0,0
439263,3332,10,21,0.5,10,0,0,0,0
439398,3332,8,18,0.5,10,0,0,0,0
439533,3332,10,29,0.5,10,0,0,0,0
439677,3332,8,28,0.5,10,0,0,0,0
439821,3332,5,25,0.5,10,0,0,0,0
439956,3332,11,24,0.5,10,0,0,0,0
440100,3332,14,17,0.5,10,0,0,0,0
440235,3332,14,21,0.5,10,0,0,0,0
440361,3332,13,26,0.5,10,0,0,0,0
440487,3332,11,22,0.5,10,0,0,0,0
440622,3332,18,23,0.5,10,0,0,0,0
440766,3332,13,18,0.5,10,0,0,0,0
440901,3332,10,22,0.5,10,0,0,0,0
441036,3332,14,20,0.5,10,0,0,0,0
441171,3332,15,27,0.5,10,0,0,0,0
441315,3332,2,28,0.5,10,0,0,0,0
441450,3332,9,23,0.5,10,0,0,0,0
441594,3332,7,25,0.5,10,0,0,0,0
441738,3332,10,25,0.5,10,0,0,0,0
441873,3332,9,23,0.5,10,0,0,0,0
442008,3332,12,25,0.5,10,0,0,0,0
442143,3332,14,26,0.5,10,0,0,0,0
442278,3332,9,24,0.5,10,0,0,0,0
442413,3332,13,24,0.5,10,0,0,0,0
442548,3332,0,19,0.5,10,0,0,0,0
442683,3332,11,22,0.5,10,0,0,0,0
442809,3332,13,20,0.5,10,0,0,0,0
442944,3332,12,20,0.5,10,0,0,0,0
443079,3332,9,25,0.5,10,0,0,0,0
443223,3332,15,28,0.5,10,0,0,0,0
443367,3332,9,28,0.5,10,0,0,0,0
443430,-7796,-273,1,0.5,10,0,0,0,0
443286,-7796,-128,-39,0.5,10,0,0,0,0
442989,-7796,-86,-54,0.5,10,0,0,0,0
442647,-7796,-54,-62,0.5,10,0,0,0,0
442260,-7796,-31,-66,0.5,10,0,0,0,0
441873,-7796,-35,-68,0.5,10,0,0,0,0
441468,-7796,-24,-70,0.5,10,0,0,0,0
441063,-7796,-35,-71,0.5,10,0,0,0,0
440658,-7796,-33,-70,0.5,10,0,0,0,0
440253,-7796,-20,-69,0.5,10,0,0,0,0
439848,-7796,-24,-70,0.5,10,0,0,0,0
439434,-7796,-17,-71,0.5,10,0,0,0,0
439029,-7796,-27,-72,0.5,10,0,0,0,0
438624,-7796,-28,-71,0.5,10,0,0,0,0
438219,-7796,-23,-69,0.5,10,0,0,0,0
437805,-7796,-25,-72,0.5,10,0,0,0,0
437400,-7796,-22,-70,0.5,10,0,0,0,0
436995,-7796,-30,-71,0.5,10,0,0,0,0
436581,-7796,-19,-68,0.5,10,0,0,0,0
436176,-7796,-24,-70,0.5,10,0,0,0,0
435762,-7796,-35,-70,0.5,10,0,0,0,0
435357,-7796,-21,-72,0.5,10,0,0,0,0
434952,-7796,-32,-70,0.5,10,0,0,0,0
434547,-7796,-22,-71,0.5,10,0,0,0,0
434133,-7796,-19,-68,0.5,10,0,0,0,0
433728,-7796,-20,-74,0.5,10,0,0,0,0
433323,-7796,-23,-72,0.5,10,0,0,0,0
432918,-7796,-34,-71,0.5,10,0,0,0,0
432504,-7796,-18,-68,0.5,10,0,0,0,0
432099,-7796,-34,-71,0.5,10,0,0,0,0
431694,-7796,-27,-70,0.5,10,0,0,0,0
431280,-7796,-23,-68,0.5,10,0,0,0,0
430875,-7796,-38,-72,0.5,10,0,0,0,0
430470,-7796,-28,-71,0.5,10,0,0,0,0
430065,-7796,-25,-69,0.5,10,0,0,0,0
429651,-7796,-12,-72,0.5,10,0,0,0,0
429246,-7796,-33,-72,0.5,10,0,0,0,0
428832,-7796,-30,-68,0.5,10,0,0,0,0
428427,-7796,-23,-69,0.5,10,0,0,0,0
428022,-7796,-27,-69,0.5,10,0,0,0,0
427617,-7796,-19,-70,0.5,10,0,0,0,0
427212,-7796,-29,-71,0.5,10,0,0,0,0
426798,-7796,-33,-68,0.5,10,0,0,0,0
426393,-7796,-30,-71,0.5,10,0,0,0,0
425988,-7796,-25,-72,0.5,10,0,0,0,0
425574,-7796,-16,-71,0.5,10,0,0,0,0
425169,-7796,-24,-69,0.5,10,0,0,0,0
424764,-7796,-21,-71,0.5,10,0,0,0,0
424359,-7796,-22,-71,0.5,10,0,0,0,0
423954,-7796,-25,-71,0.5,10,0,0,0,0
423540,-7796,-24,-71,0.5,10,0,0,0,0
423135,-7796,-40,-70,0.5,10,0,0,0,0
422730,-7796,-23,-71,0.5,10,0,0,0,0
422316,-7796,-24,-72,0.5,10,0,0,0,0
421911,-7796,-18,-72,0.5,10,0,0,0,0
421506,-7796,-24,-70,0.5,10,0,0,0,0
421092,-7796,-35,-69,0.5,10,0,0,0,0
420687,-7796,-21,-70,0.5,10,0,0,0,0
420282,-7796,-26,-71,0.5,10,0,0,0,0
419877,-7796,-17,-71,0.5,10,0,0,0,0
419472,-7796,-29,-71,0.5,10,0,0,0,0
419058,-7796,-32,-69,0.5,10,0,0,0,0
418653,-7796,-22,-68,0.5,10,0,0,0,0
418248,-7796,-23,-72,0.5,10,0,0,0,0
417834,-7796,-12,-70,0.5,10,0,0,0,0
417429,-7796,-32,-69,0.5,10,0,0,0,0
417024,-7796,-29,-72,0.5,10,0,0,0,0
416619,-7796,-26,-72,0.5,10,0,0,0,0
416205,-7796,-31,-69,0.5,10,0,0,0,0
415800,-7796,-21,-69,0.5,10,0,0,0,0
415395,-7796,-29,-69,0.5,10,0,0,0,0
414990,-7796,-15,-70,0.5,10,0,0,0,0
414576,-7796,-23,-70,0.5,10,0,0,0,0
414171,-7796,-35,-70,0.5,10,0,0,0,0
413766,-7796,-24,-70,0.5,10,0,0,0,0
413361,-7796,-32,-73,0.5,10,0,0,0,0
412956,-7796,-25,-72,0.5,10,0,0,0,0
412542,-7796,-23,-69,0.5,10,0,0,0,0
412137,-7796,-25,-69,0.5,10,0,0,0,0
411732,-7796,-28,-70,0.5,10,0,0,0,0
411327,-7796,-36,-72,0.5,10,0,0,0,0
410913,-7796,-20,-68,0.5,10,0,0,0,0
410508,-7796,-31,-69,0.5,10,0,0,0,0
410103,-7796,-19,-72,0.5,10,0,0,0,0
409698,-7796,-24,-69,0.5,10,0,0,0,0
409293,-7796,-32,-72,0.5,10,0,0,0,0
408888,-7796,-23,-71,0.5,10,0,0,0,0
408474,-7796,-31,-70,0.5,10,0,0,0,0
408069,-7796,-15,-71,0.5,10,0,0,0,0
407664,-7796,-35,-70,0.5,10,0,0,0,0
407259,-7796,-26,-70,0.5,10,0,0,0,0
406854,-7796,-26,-70,0.5,10,0,0,0,0
406440,-7796,-31,-70,0.5,10,0,0,0,0
406035,-7796,-17,-70,0.5,10,0,0,0,0
405630,-7796,-32,-72,0.5,10,0,0,0,0
